[2009/05/11 07:30:00] 0
[2009/05/11 07:31:00] 0.00999983333416666468
[2009/05/11 07:32:00] 0.01999866669333307936
[2009/05/11 07:33:00] 0.02999550020249566076
[2009/05/11 07:34:00] 0.03998933418663415945
[2009/05/11 07:35:00] 0.04997916927067832879
[2009/05/11 07:36:00] 0.05996400647944459919
[2009/05/11 07:37:00] 0.06994284733753276397
[2009/05/11 07:38:00] 0.07991469396917268730
[2009/05/11 07:39:00] 0.08987854919801104969
[2009/05/11 07:40:00] 0.09983341664682815230
[2009/05/11 07:41:00] 0.10977830083717480866
[2009/05/11 07:42:00] 0.11971220728891935996
[2009/05/11 07:43:00] 0.12963414261969485954
[2009/05/11 07:44:00] 0.13954311464423648171
[2009/05/11 07:45:00] 0.14943813247359922149
[2009/05/11 07:46:00] 0.15931820661424596331
[2009/05/11 07:47:00] 0.16918234906699601015
[2009/05/11 07:48:00] 0.17902957342582417834
[2009/05/11 07:49:00] 0.18885889497650057799
[2009/05/11 07:50:00] 0.19866933079506121545
[2009/05/11 07:51:00] 0.20845989984609957060
[2009/05/11 07:52:00] 0.21822962308086931995
[2009/05/11 07:53:00] 0.22797752353518839540
[2009/05/11 07:54:00] 0.23770262642713458836
[2009/05/11 07:55:00] 0.24740395925452292959
[2009/05/11 07:56:00] 0.25708055189215509735
[2009/05/11 07:57:00] 0.26673143668883112873
[2009/05/11 07:58:00] 0.27635564856411373331
[2009/05/11 07:59:00] 0.28595222510483553268
[2009/05/11 08:00:00] 0.29552020666133957510
[2009/05/11 08:01:00] 0.30505863644344350156
[2009/05/11 08:02:00] 0.31456656061611776666
[2009/05/11 08:03:00] 0.32404302839486834670
[2009/05/11 08:04:00] 0.33348709214081439678
[2009/05/11 08:05:00] 0.34289780745545134918
[2009/05/11 08:06:00] 0.35227423327508997684
[2009/05/11 08:07:00] 0.36161543196496197803
[2009/05/11 08:08:00] 0.37092046941298267184
[2009/05/11 08:09:00] 0.38018841512316142823
[2009/05/11 08:10:00] 0.38941834230865049166
[2009/05/11 08:11:00] 0.39860932798442289359
[2009/05/11 08:12:00] 0.40776045305957018597
[2009/05/11 08:13:00] 0.41687080242921076621
[2009/05/11 08:14:00] 0.42593946506599960276
[2009/05/11 08:15:00] 0.43496553411123021042
[2009/05/11 08:16:00] 0.44394810696551976524
[2009/05/11 08:17:00] 0.45288628537906829070
[2009/05/11 08:18:00] 0.46177917554148288913
[2009/05/11 08:19:00] 0.47062588817115803618
[2009/05/11 08:20:00] 0.47942553860420300027
[2009/05/11 08:21:00] 0.48817724688290749450
[2009/05/11 08:22:00] 0.49688013784373671433
[2009/05/11 08:23:00] 0.50553334120484696181
[2009/05/11 08:24:00] 0.51413599165311310467
[2009/05/11 08:25:00] 0.52268722893065916778
[2009/05/11 08:26:00] 0.53118619792088340385
[2009/05/11 08:27:00] 0.53963204873396924099
[2009/05/11 08:28:00] 0.54802393679187355618
[2009/05/11 08:29:00] 0.55636102291278377572
[2009/05/11 08:30:00] 0.56464247339503535720
[2009/05/11 08:31:00] 0.57286746010048126119
[2009/05/11 08:32:00] 0.58103516053730507584
[2009/05/11 08:33:00] 0.58914475794226951311
[2009/05/11 08:34:00] 0.59719544136239205188
[2009/05/11 08:35:00] 0.60518640573603956037
[2009/05/11 08:36:00] 0.61311685197343378861
[2009/05/11 08:37:00] 0.62098598703655968035
[2009/05/11 08:38:00] 0.62879302401846851370
[2009/05/11 08:39:00] 0.63653718222196794023
[2009/05/11 08:40:00] 0.64421768723769105367
[2009/05/11 08:41:00] 0.65183377102153668121
[2009/05/11 08:42:00] 0.65938467197147315361
[2009/05/11 08:43:00] 0.66686963500369787373
[2009/05/11 08:44:00] 0.67428791162814506748
[2009/05/11 08:45:00] 0.68163876002333416673
[2009/05/11 08:46:00] 0.68892144511055133914
[2009/05/11 08:47:00] 0.69613523862735674701
[2009/05/11 08:48:00] 0.70327941920041018436
[2009/05/11 08:49:00] 0.71035327241760780981
[2009/05/11 08:50:00] 0.71735609089952276162
[2009/05/11 08:51:00] 0.72428717437014251092
[2009/05/11 08:52:00] 0.73114582972689587938
[2009/05/11 08:53:00] 0.73793137110996271872
[2009/05/11 08:54:00] 0.74464311997085932125
[2009/05/11 08:55:00] 0.75128040514029270271
[2009/05/11 08:56:00] 0.75784256289527697229
[2009/05/11 08:57:00] 0.76432893702550507814
[2009/05/11 08:58:00] 0.77073887889896929120
[2009/05/11 08:59:00] 0.77707174752682386549
[2009/05/11 09:00:00] 0.78332690962748338846
[2009/05/11 09:01:00] 0.78950373968995041187
[2009/05/11 09:02:00] 0.79560162003636603026
[2009/05/11 09:03:00] 0.80161994088377715208
[2009/05/11 09:04:00] 0.80755810040511428687
[2009/05/11 09:05:00] 0.81341550478937375068
[2009/05/11 09:06:00] 0.81919156830099827163
[2009/05/11 09:07:00] 0.82488571333845005747
[2009/05/11 09:08:00] 0.83049737049197046808
[2009/05/11 09:09:00] 0.83602597860052051678
[2009/05/11 09:10:00] 0.84147098480789650665
[2009/05/11 09:11:00] 0.84683184461801519012
[2009/05/11 09:12:00] 0.85210802194936292361
[2009/05/11 09:13:00] 0.85729898918860337214
[2009/05/11 09:14:00] 0.86240422724333840328
[2009/05/11 09:15:00] 0.86742322559401689438
[2009/05/11 09:16:00] 0.87235548234498626228
[2009/05/11 09:17:00] 0.87720050427468161030
[2009/05/11 09:18:00] 0.88195780688494747373
[2009/05/11 09:19:00] 0.88662691444948723160
[2009/05/11 09:20:00] 0.89120736006143533995
[2009/05/11 09:21:00] 0.89569868568004762924
[2009/05/11 09:22:00] 0.90010044217650499711
[2009/05/11 09:23:00] 0.90441218937882591603
[2009/05/11 09:24:00] 0.90863349611588326459
[2009/05/11 09:25:00] 0.91276394026052108094
[2009/05/11 09:26:00] 0.91680310877176692661
[2009/05/11 09:27:00] 0.92075059773613563957
[2009/05/11 09:28:00] 0.92460601240802034610
[2009/05/11 09:29:00] 0.92836896724916669260
[2009/05/11 09:30:00] 0.93203908596722634967
[2009/05/11 09:31:00] 0.93561600155338593341
[2009/05/11 09:32:00] 0.93909935631906758093
[2009/05/11 09:33:00] 0.94248880193169751002
[2009/05/11 09:34:00] 0.94578399944953898628
[2009/05/11 09:35:00] 0.94898461935558621434
[2009/05/11 09:36:00] 0.95209034159051576385
[2009/05/11 09:37:00] 0.95510085558469223509
[2009/05/11 09:38:00] 0.95801586028922496370
[2009/05/11 09:39:00] 0.96083506420607265890
[2009/05/11 09:40:00] 0.96355818541719296470
[2009/05/11 09:41:00] 0.96618495161273402916
[2009/05/11 09:42:00] 0.96871510011826526273
[2009/05/11 09:43:00] 0.97114837792104456233
[2009/05/11 09:44:00] 0.97348454169531937478
[2009/05/11 09:45:00] 0.97572335782665906926
[2009/05/11 09:46:00] 0.97786460243531618567
[2009/05/11 09:47:00] 0.97990806139861422288
[2009/05/11 09:48:00] 0.98185353037235972787
[2009/05/11 09:49:00] 0.98370081481127654484
[2009/05/11 09:50:00] 0.98544972998846018065
[2009/05/11 09:51:00] 0.98710010101385034142
[2009/05/11 09:52:00] 0.98865176285171979273
[2009/05/11 09:53:00] 0.99010456033717779485
[2009/05/11 09:54:00] 0.99145834819168646252
[2009/05/11 09:55:00] 0.99271299103758849766
[2009/05/11 09:56:00] 0.99386836341164484228
[2009/05/11 09:57:00] 0.99492434977758089785
[2009/05/11 09:58:00] 0.99588084453764005648
[2009/05/11 09:59:00] 0.99673775204314338855
[2009/05/11 11:00:00] 0.86320936664887377068
[2009/05/11 11:01:00] 0.85811782963480885223
[2009/05/11 11:02:00] 0.85294048155287626061
[2009/05/11 11:03:00] 0.84767784013356974671
[2009/05/11 11:04:00] 0.84233043163664572130
[2009/05/11 11:05:00] 0.83689879079849771787
[2009/05/11 11:06:00] 0.83138346077868319896
[2009/05/11 11:07:00] 0.82578499310560805298
[2009/05/11 11:08:00] 0.82010394762137421327
[2009/05/11 11:09:00] 0.81434089242579591443
[2009/05/11 11:10:00] 0.80849640381959018430
[2009/05/11 11:11:00] 0.80257106624674725251
[2009/05/11 11:12:00] 0.79656547223608663852
[2009/05/11 11:13:00] 0.79048022234200476337
[2009/05/11 11:14:00] 0.78431592508442001060
[2009/05/11 11:15:00] 0.77807319688792124141
[2009/05/11 11:16:00] 0.77175266202012584952
[2009/05/11 11:17:00] 0.76535495252925351965
[2009/05/11 11:18:00] 0.75888070818092193221
[2009/05/11 11:19:00] 0.75233057639417073474
[2009/05/11 11:20:00] 0.74570521217672017738
[2009/05/11 11:21:00] 0.73900527805947088675
[2009/05/11 11:22:00] 0.73223144403025132797
[2009/05/11 11:23:00] 0.72538438746681958010
[2009/05/11 11:24:00] 0.71846479306912612487
[2009/05/11 11:25:00] 0.71147335279084442220
[2009/05/11 11:26:00] 0.70441076577017611943
[2009/05/11 11:27:00] 0.69727773825993781382
[2009/05/11 11:28:00] 0.69007498355693635945
[2009/05/11 11:29:00] 0.68280322193063978086
[2009/05/11 11:30:00] 0.67546318055115092656
[2009/05/11 11:31:00] 0.66805559341649106468
[2009/05/11 11:32:00] 0.66058120127920069250
[2009/05/11 11:33:00] 0.65304075157226489971
[2009/05/11 11:34:00] 0.64543499833437069274
[2009/05/11 11:35:00] 0.63776470213450375443
[2009/05/11 11:36:00] 0.63003062999589217930
[2009/05/11 11:37:00] 0.62223355531930478987
[2009/05/11 11:38:00] 0.61437425780571170430
[2009/05/11 11:39:00] 0.60645352337831488914
[2009/05/11 11:40:00] 0.59847214410395649405
[2009/05/11 11:41:00] 0.59043091811391282764
[2009/05/11 11:42:00] 0.58233064952408189496
[2009/05/11 11:43:00] 0.57417214835457247778
[2009/05/11 11:44:00] 0.56595623044870279873
[2009/05/11 11:45:00] 0.55768371739141686934
[2009/05/11 11:46:00] 0.54935543642712668031
[2009/05/11 11:47:00] 0.54097222037698844964
[2009/05/11 11:48:00] 0.53253490755562120108
[2009/05/11 11:49:00] 0.52404434168727600077
[2009/05/11 11:50:00] 0.51550137182146423525
[2009/05/11 11:51:00] 0.50690685224805336789
[2009/05/11 11:52:00] 0.49826164241183866398
[2009/05/11 11:53:00] 0.48956660682659942750
[2009/05/11 11:54:00] 0.48082261498864834353
[2009/05/11 11:55:00] 0.47203054128988257159
[2009/05/11 11:56:00] 0.46319126493034528461
[2009/05/11 11:57:00] 0.45430566983030639724
[2009/05/11 11:58:00] 0.44537464454187127547
[2009/05/11 11:59:00] 0.43639908216012626653
[2009/05/11 12:00:00] 0.42737988023382993455
[2009/05/11 12:01:00] 0.41831794067565893261
[2009/05/11 12:02:00] 0.40921416967201748668
[2009/05/11 12:03:00] 0.40006947759241951035
[2009/05/11 12:04:00] 0.39088477889845241210
[2009/05/11 12:05:00] 0.38166099205233169857
[2009/05/11 12:06:00] 0.37239903942505551841
[2009/05/11 12:07:00] 0.36309984720416833112
[2009/05/11 12:08:00] 0.35376434530114292438
[2009/05/11 12:09:00] 0.34439346725839004176
[2009/05/11 12:10:00] 0.33498815015590491954
[2009/05/11 12:11:00] 0.32554933451756006810
[2009/05/11 12:12:00] 0.31607796421705366845
[2009/05/11 12:13:00] 0.30657498638352298896
[2009/05/11 12:14:00] 0.29704135130683226089
[2009/05/11 12:15:00] 0.28747801234254448390
[2009/05/11 12:16:00] 0.27788592581658666420
[2009/05/11 12:17:00] 0.26826605092961801878
[2009/05/11 12:18:00] 0.25861934966111070881
[2009/05/11 12:19:00] 0.24894678667315269411
[2009/05/11 12:20:00] 0.23924932921398232818
[2009/05/11 12:21:00] 0.22952794702126434045
[2009/05/11 12:22:00] 0.21978361222511687789
[2009/05/11 12:23:00] 0.21001729925089930332
[2009/05/11 12:24:00] 0.20022998472177047149
[2009/05/11 12:25:00] 0.19042264736102722702
[2009/05/11 12:26:00] 0.18059626789423289034
[2009/05/11 12:27:00] 0.17075182895114551862
[2009/05/11 12:28:00] 0.16089031496745574884
[2009/05/11 12:29:00] 0.15101271208634404904
[2009/05/11 12:30:00] 0.14112000805986722210
[2009/05/11 12:31:00] 0.13121319215018402315
[2009/05/11 12:32:00] 0.12129325503062976810
[2009/05/11 12:33:00] 0.11136118868664982569
[2009/05/11 12:34:00] 0.10141798631660189952
[2009/05/11 12:35:00] 0.09146464223243702005
[2009/05/11 12:36:00] 0.08150215176026917800
[2009/05/11 12:37:00] 0.07153151114084354244
[2009/05/11 12:38:00] 0.06155371742991321644
[2009/05/11 12:39:00] 0.05156976839853449266
[2009/05/11 12:40:00] 0.04158066243329057919
[2009/05/11 12:41:00] 0.03158739843645377318
[2009/05/11 12:42:00] 0.02159097572609606609
[2009/05/11 12:43:00] 0.01159239393615816918
[2009/05/11 12:44:00] 0.00159265291648695254
[2009/05/11 12:45:00] -0.00840724736714870645
[2009/05/11 12:46:00] -0.01840630693305366670
[2009/05/11 12:47:00] -0.02840352588360385957
[2009/05/11 12:48:00] -0.03839790450523521805
[2009/05/11 12:49:00] -0.04838844336841420010
[2009/05/11 12:50:00] -0.05837414342757990913
[2009/05/11 12:51:00] -0.06835400612104781754
